2025-10-10 22:51:47 | attendance_ai | INFO | Application started
2025-10-18 10:36:04 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:36:04 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/fetched/attendance.jsonl
2025-10-18 10:36:04 | data_pipeline | data_pipeline_agent | ERROR | Fetch tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 64, in fetch_tool
    logger.info(f"Data fetched successfully by Agent and saved to {data_path}")
                                                                   ^^^^^^^^^
NameError: name 'data_path' is not defined
2025-10-18 10:36:11 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:36:12 | data_pipeline | fetch_data | INFO | Data fetched successfully and saved to data/fetched/attendance.jsonl
2025-10-18 10:36:12 | data_pipeline | data_pipeline_agent | ERROR | Fetch tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 64, in fetch_tool
    logger.info(f"Data fetched successfully by Agent and saved to {data_path}")
                                                                   ^^^^^^^^^
NameError: name 'data_path' is not defined
2025-10-18 10:37:47 | data_pipeline | data_pipeline_agent | INFO | Running task: Fetch data, preprocess, monitor anomalies, and save alerts.
2025-10-18 10:38:04 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:38:05 | data_pipeline | data_pipeline_agent | INFO | Data fetched successfully by Agent and saved to data/fetched/attendance.jsonl
2025-10-18 10:38:05 | data_pipeline | data_pipeline_agent | INFO | Start Preprocessing data by agent!
2025-10-18 10:38:05 | data_pipeline | preprocessor | ERROR | JSONL path not found or invalid: attendance_data.jsonl
2025-10-18 10:38:05 | data_pipeline | data_pipeline_agent | ERROR | Preprocessed tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 84, in preprocess_tool
    pre = Preprocessor(input_path or Config.ORGINAL_DATA_PATH)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\preprocessor.py", line 27, in __init__
    raise FileNotFoundError(f"Input file not found: {self.jsonl_path}")
FileNotFoundError: Input file not found: attendance_data.jsonl
2025-10-18 10:38:05 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:38:06 | data_pipeline | fetch_data | ERROR | Failed to fetch data from https://example.com/attendance.jsonl: 404 Client Error: Not Found for url: https://example.com/attendance.jsonl
2025-10-18 10:38:06 | data_pipeline | data_pipeline_agent | ERROR | Fetch tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 63, in fetch_tool
    data_path = fetch_data(data_url=data_url or Config.DATA_URL)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\fetch_data.py", line 21, in fetch_data
    response.raise_for_status()
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\requests\models.py", line 1026, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 404 Client Error: Not Found for url: https://example.com/attendance.jsonl
2025-10-18 10:38:06 | data_pipeline | data_pipeline_agent | INFO | Start Preprocessing data by agent!
2025-10-18 10:38:06 | data_pipeline | preprocessor | ERROR | JSONL path not found or invalid: raw_attendance.jsonl
2025-10-18 10:38:06 | data_pipeline | data_pipeline_agent | ERROR | Preprocessed tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 84, in preprocess_tool
    pre = Preprocessor(input_path or Config.ORGINAL_DATA_PATH)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\preprocessor.py", line 27, in __init__
    raise FileNotFoundError(f"Input file not found: {self.jsonl_path}")
FileNotFoundError: Input file not found: raw_attendance.jsonl
2025-10-18 10:38:06 | data_pipeline | data_pipeline_agent | INFO | Start Monitoring data by agent!
2025-10-18 10:38:06 | data_pipeline | data_pipeline_agent | ERROR | Monitor tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 105, in monitor_tool
    df = pd.read_csv(input_path or Config.CLEAN_DATA_PATH)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\parsers\readers.py", line 1026, in read_csv
    return _read(filepath_or_buffer, kwds)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\parsers\readers.py", line 620, in _read
    parser = TextFileReader(filepath_or_buffer, **kwds)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\parsers\readers.py", line 1620, in __init__
    self._engine = self._make_engine(f, self.engine)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\parsers\readers.py", line 1880, in _make_engine
    self.handles = get_handle(
                   ^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\common.py", line 873, in get_handle
    handle = open(
             ^^^^^
FileNotFoundError: [Errno 2] No such file or directory: 'preprocessed_attendance.jsonl'
2025-10-18 10:38:57 | data_pipeline | data_pipeline_agent | INFO | Running task: Fetch data, preprocess, monitor anomalies, and save alerts.
2025-10-18 10:39:00 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:39:00 | data_pipeline | data_pipeline_agent | INFO | Data fetched successfully by Agent and saved to data/fetched/attendance.jsonl
2025-10-18 10:39:02 | data_pipeline | data_pipeline_agent | INFO | Start Preprocessing data by agent!
2025-10-18 10:39:02 | data_pipeline | preprocessor | INFO | Loaded 53 records from data/fetched/attendance.jsonl
2025-10-18 10:39:02 | data_pipeline | preprocessor | INFO | Preprocessor initialized with file: data/fetched/attendance.jsonl
2025-10-18 10:39:02 | data_pipeline | preprocessor | INFO | Starting full preprocessing pipeline...
2025-10-18 10:39:02 | data_pipeline | preprocessor | INFO | Flattening nested attendance logs...
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Flattened 701 total log entries.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Detecting temporal anomalies...
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Detected 47 temporal anomalies.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Detecting fake badge patterns...
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Detected 5 potentially fake badges.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Clustering attendance sessions...
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Generated 646 session records.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Building user profiles...
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Generated 59 user profiles.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Assessing device health...
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Device health computed for 2 devices.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Clean data exported successfully to data/preprocessed/clean_attendance.csv
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Summary report generated successfully.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Preprocessing pipeline completed successfully.
2025-10-18 10:39:03 | data_pipeline | preprocessor | INFO | Summary: {'total_records': 701, 'unique_uids': 59, 'unique_sessions': 646, 'devices_analyzed': 2}
2025-10-18 10:39:03 | data_pipeline | data_pipeline_agent | INFO | Data preprocessed successfully by Agent and saved to data/preprocessed/clean_attendance.csv
2025-10-18 10:39:05 | data_pipeline | data_pipeline_agent | INFO | Start Monitoring data by agent!
2025-10-18 10:39:05 | data_pipeline | data_pipeline_agent | ERROR | Monitor tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 108, in monitor_tool
    monitor.save_alerts(alerts)
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_monitor.py", line 60, in save_alerts
    alerts.to_csv(path, index=False)
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\util\_decorators.py", line 333, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\core\generic.py", line 3967, in to_csv
    return DataFrameRenderer(formatter).to_csv(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\formats\format.py", line 1014, in to_csv
    csv_formatter.save()
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\formats\csvs.py", line 251, in save
    with get_handle(
         ^^^^^^^^^^^
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\common.py", line 749, in get_handle
    check_parent_directory(str(handle))
  File "C:\Users\a\AppData\Roaming\Python\Python312\site-packages\pandas\io\common.py", line 616, in check_parent_directory
    raise OSError(rf"Cannot save file into a non-existent directory: '{parent}'")
OSError: Cannot save file into a non-existent directory: 'data\monitored'
2025-10-18 10:43:19 | data_pipeline | data_pipeline_agent | INFO | Running task: Fetch data, preprocess, monitor anomalies, and save alerts.
2025-10-18 10:43:26 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:43:27 | data_pipeline | data_pipeline_agent | INFO | Data fetched successfully by Agent and saved to data/fetched/attendance.jsonl
2025-10-18 10:43:28 | data_pipeline | data_pipeline_agent | INFO | Start Preprocessing data by agent!
2025-10-18 10:43:28 | data_pipeline | preprocessor | INFO | Loaded 53 records from data/fetched/attendance.jsonl
2025-10-18 10:43:28 | data_pipeline | preprocessor | INFO | Preprocessor initialized with file: data/fetched/attendance.jsonl
2025-10-18 10:43:28 | data_pipeline | preprocessor | INFO | Starting full preprocessing pipeline...
2025-10-18 10:43:28 | data_pipeline | preprocessor | INFO | Flattening nested attendance logs...
2025-10-18 10:43:29 | data_pipeline | preprocessor | INFO | Flattened 701 total log entries.
2025-10-18 10:43:29 | data_pipeline | preprocessor | INFO | Detecting temporal anomalies...
2025-10-18 10:43:29 | data_pipeline | preprocessor | INFO | Detected 47 temporal anomalies.
2025-10-18 10:43:29 | data_pipeline | preprocessor | INFO | Detecting fake badge patterns...
2025-10-18 10:43:29 | data_pipeline | preprocessor | INFO | Detected 5 potentially fake badges.
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Clustering attendance sessions...
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Generated 646 session records.
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Building user profiles...
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Generated 59 user profiles.
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Assessing device health...
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Device health computed for 2 devices.
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Clean data exported successfully to data/preprocessed/clean_attendance.csv
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Summary report generated successfully.
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Preprocessing pipeline completed successfully.
2025-10-18 10:43:30 | data_pipeline | preprocessor | INFO | Summary: {'total_records': 701, 'unique_uids': 59, 'unique_sessions': 646, 'devices_analyzed': 2}
2025-10-18 10:43:30 | data_pipeline | data_pipeline_agent | INFO | Data preprocessed successfully by Agent and saved to data/preprocessed/clean_attendance.csv
2025-10-18 10:43:31 | data_pipeline | data_pipeline_agent | INFO | Start Monitoring data by agent!
2025-10-18 10:43:31 | data_pipeline | data_pipeline_agent | ERROR | Monitor tool error
Traceback (most recent call last):
  File "C:\Users\a\Desktop\Agentic_tracking_system\data_pipeline\src\data_pipeline\data_pipeline_agent.py", line 108, in monitor_tool
    monitor.save_alerts()
TypeError: DataMonitor.save_alerts() missing 1 required positional argument: 'alerts'
2025-10-18 10:47:33 | data_pipeline | data_pipeline_agent | INFO | Running task: Fetch data, preprocess, monitor anomalies, and save alerts.
2025-10-18 10:47:50 | data_pipeline | data_pipeline_agent | INFO | Start fetching data by Agent!
2025-10-18 10:47:51 | data_pipeline | data_pipeline_agent | INFO | Data fetched successfully by Agent and saved to data/fetched/attendance.jsonl
2025-10-18 10:47:54 | data_pipeline | data_pipeline_agent | INFO | Start Preprocessing data by agent!
2025-10-18 10:47:54 | data_pipeline | preprocessor | INFO | Loaded 53 records from data/fetched/attendance.jsonl
2025-10-18 10:47:54 | data_pipeline | preprocessor | INFO | Preprocessor initialized with file: data/fetched/attendance.jsonl
2025-10-18 10:47:54 | data_pipeline | preprocessor | INFO | Starting full preprocessing pipeline...
2025-10-18 10:47:54 | data_pipeline | preprocessor | INFO | Flattening nested attendance logs...
2025-10-18 10:47:55 | data_pipeline | preprocessor | INFO | Flattened 701 total log entries.
2025-10-18 10:47:55 | data_pipeline | preprocessor | INFO | Detecting temporal anomalies...
2025-10-18 10:47:55 | data_pipeline | preprocessor | INFO | Detected 47 temporal anomalies.
2025-10-18 10:47:55 | data_pipeline | preprocessor | INFO | Detecting fake badge patterns...
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Detected 5 potentially fake badges.
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Clustering attendance sessions...
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Generated 646 session records.
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Building user profiles...
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Generated 59 user profiles.
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Assessing device health...
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Device health computed for 2 devices.
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Clean data exported successfully to data/preprocessed/clean_attendance.csv
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Summary report generated successfully.
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Preprocessing pipeline completed successfully.
2025-10-18 10:47:56 | data_pipeline | preprocessor | INFO | Summary: {'total_records': 701, 'unique_uids': 59, 'unique_sessions': 646, 'devices_analyzed': 2}
2025-10-18 10:47:56 | data_pipeline | data_pipeline_agent | INFO | Data preprocessed successfully by Agent and saved to data/preprocessed/clean_attendance.csv
2025-10-18 10:47:59 | data_pipeline | data_pipeline_agent | INFO | Start Monitoring data by agent!
